project_id	geoname_id	usd	precision_code	location_type_code	latitude	longitude
P056018	3620297	32600000	3	ADMD	13.33333	-86.33333
P056018	3620357	32600000	3	ADMD	13.23333	-86.81667
P056018	3620379	32600000	3	ADMD	12.75	-87
P056018	3620389	32600000	3	ADMD	12.61667	-87
P056018	3830307	32600000	4	ADM1	14	-84.25
P056018	3830308	32600000	4	ADM1	12.25	-84.25
P056018	6942325	32600000	5	RESW	13.44305	-85.14404
P056256	2300660	103000000	6	PCLI	8.1	-1.2
P057761	235751	40000000	1	PPLA2	-9.70237	33.26969
P057761	923295	40000000	1	PPLA2	-15.38596	35.3188
P057761	923589	40000000	2	MT	-15.15	34.58333
P057761	923730	40000000	1	PPL	-16.95	35.23333
P057761	923817	40000000	4	ADM1	-15.5	35
P057761	924102	40000000	1	PPLA2	-11.01863	33.85746
P057761	924206	40000000	1	PPLA2	-15.80635	35.65067
P057761	924311	40000000	5	PLAT	-10.60385	33.82762
P057761	924492	40000000	1	PPLA2	-14.82027	34.63586
P057761	924572	40000000	1	PPLA2	-16.91995	35.26199
P057761	924591	40000000	4	ADM1	-11	34
P057761	925596	40000000	1	PPLA2	-15.60262	34.52479
P057761	925789	40000000	1	PPLA2	-16.03163	35.5
P057761	927246	40000000	1	PPLA2	-14.47815	35.26448
P057761	927469	40000000	1	PPL	-17.00224	35.19117
P057761	931597	40000000	4	ADM1	-13.5	34
P057761	931618	40000000	1	PPL	-14.01667	34.85
P057761	931833	40000000	2	RSTN	-16.58333	35.11667
P057815	690791	40000000	8	PCLI	49	32
P057857	3621183	30000000	3	ADM2	9.8	-83.53333
P057857	3621940	30000000	3	ADM2	10.58333	-84.41667
P057857	3622220	30000000	3	ADM2	9.75	-84.41667
P057857	3622226	30000000	4	ADM1	9.36	-84
P057857	3622439	30000000	3	ADM2	9.35473	-83.63484
P057857	3623064	30000000	4	ADM1	10	-83.21667
P057857	3623582	30000000	4	ADM1	10.5	-85.25
P057857	3624051	30000000	3	ADM2	8.88333	-82.96667
P057857	3624060	30000000	8	PCLI	10	-84
P057857	3624467	30000000	3	ADM2	10.48005	-85.11349
P057857	3624970	30000000	3	ADM2	9.41667	-84.16667
P057893	2017370	200000000	8	PCLI	60	100
P058367	2245661	5000000	1	VAL	16.16667	-14
P058367	2246412	5000000	1	STM	13.83333	-16.75
P058367	2253436	5000000	1	PEN	14.74472	-17.52028
P059663	1559969	225260000	4	ADM1	19.25	104.91667
P059663	1559970	225260000	4	ADM1	20.23333	105.9
P059663	1559971	225260000	4	ADM1	11.75	108.83333
P059663	1564945	225260000	1	PPL	21.5	105.91667
P059663	1565598	225260000	1	PPL	19.73333	105.7
P059663	1566165	225260000	4	ADM1	20.06667	105.33333
P059663	1566338	225260000	4	ADM1	20.5	106.36667
P059663	1566406	225260000	1	PPL	20.91667	106.31667
P059663	1567643	225260000	4	ADM1	21.16667	104
P059663	1568839	225260000	4	ADM1	17.5	106.33333
P059663	1570887	225260000	1	PPL	21.53333	105.86667
P059663	1572264	225260000	1	PPL	20.55	106.33333
P059663	1572395	225260000	1	PPL	21.45	105.93333
P059663	1573517	225260000	1	PPLA	20.43389	106.17729
P059663	1574505	225260000	1	PPL	21.06667	107.35
P059663	1574645	225260000	1	PPL	20.38333	106.58333
P059663	1577954	225260000	4	ADM1	22.28333	103.25
P059663	1579634	225260000	4	ADM1	12.33333	109
P059663	1580114	225260000	1	PPL	21.3	106.03333
P059663	1580218	225260000	1	PPL	21.63333	105.65
P059663	1580700	225260000	4	ADM1	18.33333	105.75
P059663	1581129	225260000	4	ADM1	21	105.75
P059663	1582177	225260000	1	PPL	21.35639	105.97583
P059663	1582720	225260000	4	ADM1	11	107.16667
P059663	1582851	225260000	1	PPL	20.48333	106.5
P059663	1582897	225260000	3	PPL	20.41667	106.6
P059663	1583490	225260000	1	PPL	21.45	105.91667
P059663	1583509	225260000	1	PPL	20.68333	106.11667
P059663	1584169	225260000	4	ADM1	12.75	108.25
P059663	1584594	225260000	1	PPL	21.03333	107.36667
P059663	1905052	225260000	3	ADM2	18.8313	105.62411
P059663	1905053	225260000	3	ADM2	18.78285	105.72612
P059663	1905054	225260000	3	ADM2	18.98892	105.57625
P059663	1905061	225260000	3	ADM2	19.22717	105.64354
P059663	1905062	225260000	3	ADM2	19.38234	105.44072
P059663	1905063	225260000	3	ADM2	19.32514	105.16009
P059663	1905070	225260000	3	ADM2	20.54388	106.3409
P059663	1905109	225260000	4	ADM2	21.08266	107.3027
P059663	1905229	225260000	3	ADM2	19.82578	105.58293
P059663	1905230	225260000	3	ADM2	19.93114	105.48284
P059663	1905419	225260000	4	ADM1	21.33333	106.43333
P059663	1905434	225260000	3	ADM2	21.27494	106.08998
P059663	1905444	225260000	3	ADM2	21.33333	105.96667
P059663	1905497	225260000	4	ADM1	21.66667	105.83333
P059663	1905499	225260000	3	ADM2	21.49024	105.9634
P059663	1905626	225260000	4	ADM1	20.25	106.25
P059663	1905627	225260000	3	ADM2	20.42974	106.17191
P059663	1905631	225260000	3	ADM2	20.34106	106.20821
P059663	1905632	225260000	3	ADM2	20.2569	106.24582
P059663	1905633	225260000	3	ADM2	20.30914	106.36105
P059663	1905635	225260000	3	ADM2	20.15058	106.27161
P059663	1905686	225260000	4	ADM1	20.91667	106.33333
P059663	1905690	225260000	3	ADM2	20.85164	106.2913
P059663	1905691	225260000	3	ADM2	20.77953	106.22218
P059663	1905699	225260000	4	ADM1	20.81667	106.05
P059663	1905702	225260000	3	ADM2	20.70996	106.19744
P059663	1905854	225260000	3	ADM2	20.65693	106.05953
P059663	1905855	225260000	3	ADM2	21.56062	105.80893
P059663	1941660	225260000	1	PPL	21.46528	105.93694
P060484	3833512	110000000	1	PPLA2	-33.37146	-69.14845
P060484	3837441	110000000	1	PPL	-31.89618	-61.85984
P060484	3838583	110000000	1	PPLA2	-32.94682	-60.63932
P060484	3839307	110000000	1	PPLA	-43.30016	-65.10228
P060484	3842265	110000000	1	PPL	-33.05338	-68.56229
P060484	3855065	110000000	1	PPL	-39.03333	-67.58333
P060484	3861262	110000000	1	PPLA2	-37.37809	-70.27085
P060484	3865449	110000000	1	PPL	-32.78215	-61.60222
P060484	3866242	110000000	1	PPL	-38.97736	-67.82714
P060573	3474575	60000000	4	ADM1	-10.5	-48
P060573	6319505	60000000	3	ADM2	-6.48176	-47.51435
P060573	6319509	60000000	3	ADM2	-6.14621	-48.21505
P060573	6319510	60000000	3	ADM2	-6.34335	-47.93112
P060573	6319517	60000000	3	ADM2	-5.64071	-48.08859
P060573	6319519	60000000	3	ADM2	-12.8411	-46.90868
P060573	6319520	60000000	3	ADM2	-5.5108	-47.91538
P060573	6319522	60000000	3	ADM2	-5.6485	-47.77278
P060573	6319531	60000000	3	ADM2	-5.37057	-48.13476
P060573	6319532	60000000	3	ADM2	-6.09807	-47.87888
P060573	6319536	60000000	3	ADM2	-5.31027	-48.0336
P060573	6319547	60000000	3	ADM2	-6.76072	-47.75687
P060573	6319548	60000000	3	ADM2	-11.69578	-46.73544
P060573	6319552	60000000	3	ADM2	-5.30432	-48.54762
P060573	6319559	60000000	3	ADM2	-8.04432	-47.47183
P060573	6319562	60000000	3	ADM2	-5.81408	-47.65425
P060573	6319571	60000000	3	ADM2	-6.22025	-47.89787
P060573	6319574	60000000	3	ADM2	-5.98609	-47.57986
P060573	6319578	60000000	3	ADM2	-6.61304	-47.66259
P060573	6319580	60000000	3	ADM2	-6.31311	-47.78944
P060573	6319591	60000000	3	ADM2	-9.20623	-47.97805
P060573	6319602	60000000	3	ADM2	-5.46958	-47.79732
P060573	6319605	60000000	3	ADM2	-6.50567	-48.1802
P060573	6319609	60000000	3	ADM2	-5.36587	-47.91898
P060573	6319614	60000000	3	ADM2	-6.4804	-47.70055
P060573	6319615	60000000	3	ADM2	-5.95028	-47.9963
P060573	6319617	60000000	3	ADM2	-5.53458	-47.6082
P060573	6319621	60000000	3	ADM2	-5.61727	-47.73143
P060573	6319623	60000000	3	ADM2	-12.38568	-46.5711
P060573	6319628	60000000	3	ADM2	-6.26254	-47.55767
P060573	6324190	60000000	3	ADM2	-11.75889	-47.64485
P063081	614540	3000000	8	PCLI	41.99998	43.4999
P063398	174710	23000000	1	PPLA	39.76389	45.33239
