GID_LAT	GID_LON	mean_1870-1999	mean_1995-1999	mean_2015-2030	0	-nan	0	-nan
-80.54214	-164.53125	243.075	243.147	244.367	0.072	0.0296205	1.292	0.531523
-80.54214	-163.125	243.305	243.351	244.554	0.046	0.0189063	1.249	0.513347
-80.54214	-161.71875	243.584	243.609	244.784	0.025	0.0102634	1.2	0.492643
-80.54214	-160.3125	243.907	243.903	245.045	0.004	0.00163997	1.138	0.466571
-80.54214	-158.90625	244.258	244.237	245.355	0.021	0.00859747	1.097	0.449115
-80.54214	-157.5	244.645	244.596	245.68	0.049	0.020029	1.035	0.423062
-80.54214	-156.09375	245.053	244.976	246.038	0.077	0.0314218	0.985	0.401954
-80.54214	-154.6875	245.471	245.377	246.403	0.094	0.0382937	0.932	0.379678
-80.54214	-153.28125	245.894	245.79	246.776	0.104	0.0422946	0.882	0.358691
-80.54214	-151.875	246.306	246.188	247.144	0.118	0.0479079	0.838	0.340227
-80.54214	-150.46875	246.702	246.578	247.504	0.124	0.0502631	0.802	0.325089
-80.54214	-149.0625	247.073	246.94	247.837	0.133	0.0538302	0.764	0.30922
-80.54214	-147.65625	247.411	247.27	248.14	0.141	0.0569902	0.729	0.294651
-80.54214	-146.25	247.706	247.551	248.405	0.155	0.0625742	0.699	0.282189
-80.54214	-144.84375	247.955	247.787	248.628	0.168	0.0677542	0.673	0.27142
-80.54214	-143.4375	248.154	247.975	248.805	0.179	0.0721326	0.651	0.262337
-80.54214	-142.03125	248.299	248.111	248.931	0.188	0.0757152	0.632	0.254532
-80.54214	-140.625	248.392	248.193	249.01	0.199	0.0801153	0.618	0.2488
-80.54214	-139.21875	248.433	248.219	249.042	0.214	0.0861399	0.609	0.245137
-80.54214	-137.8125	248.424	248.205	249.023	0.219	0.0881557	0.599	0.24112
-80.54214	-136.40625	248.365	248.144	248.958	0.221	0.0889819	0.593	0.238762
-80.54214	-135	248.256	248.034	248.841	0.222	0.0894238	0.585	0.235644
-80.54214	-133.59375	248.099	247.872	248.674	0.227	0.0914957	0.575	0.231762
-80.54214	-132.1875	247.892	247.667	248.455	0.225	0.0907653	0.563	0.227115
-80.54214	-130.78125	247.64	247.407	248.192	0.233	0.0940882	0.552	0.222904
-80.54214	-129.375	247.343	247.105	247.884	0.238	0.0962227	0.541	0.218725
-80.54214	-127.96875	247.007	246.766	247.54	0.241	0.0975681	0.533	0.215783
-80.54214	-126.5625	246.637	246.39	247.165	0.247	0.100147	0.528	0.21408
-80.54214	-125.15625	246.241	246	246.768	0.241	0.0978716	0.527	0.214018
-80.54214	-123.75	245.827	245.596	246.356	0.231	0.0939685	0.529	0.215192
-80.54214	-122.34375	245.406	245.178	245.936	0.228	0.0929073	0.53	0.215969
-80.54214	-120.9375	244.982	244.767	245.513	0.215	0.0877615	0.531	0.216751
-80.54214	-119.53125	244.56	244.352	245.092	0.208	0.0850507	0.532	0.217534
-80.54214	-118.125	244.144	243.946	244.684	0.198	0.0810997	0.54	0.221181
-80.54214	-116.71875	243.734	243.546	244.278	0.188	0.0771333	0.544	0.223194
-80.54214	-115.3125	243.335	243.165	243.89	0.17	0.0698625	0.555	0.228081
-80.54214	-113.90625	242.945	242.797	243.513	0.148	0.0609191	0.568	0.233798
-80.54214	-112.5	242.564	242.44	243.152	0.124	0.0511205	0.588	0.24241
-80.54214	-111.09375	242.19	242.098	242.805	0.092	0.0379867	0.615	0.253933
-80.54214	-109.6875	241.826	241.759	242.467	0.067	0.0277059	0.641	0.265067
-80.54214	-108.28125	241.467	241.421	242.134	0.046	0.0190502	0.667	0.276228
-80.54214	-106.875	241.127	241.117	241.821	0.01	0.00414719	0.694	0.287815
-80.54214	-105.46875	240.808	240.83	241.531	0.022	0.00913591	0.723	0.300239
-80.54214	-104.0625	240.523	240.581	241.275	0.058	0.0241141	0.752	0.312652
-80.54214	-102.65625	240.285	240.375	241.062	0.09	0.0374555	0.777	0.323366
-80.54214	-101.25	240.109	240.225	240.914	0.116	0.0483114	0.805	0.335264
-80.54214	-99.84375	240.008	240.149	240.844	0.141	0.058748	0.836	0.348322
-80.54214	-98.4375	239.992	240.16	240.86	0.168	0.0700023	0.868	0.361679
-80.54214	-97.03125	240.061	240.26	240.966	0.199	0.0828956	0.905	0.376988
-80.54214	-95.625	240.217	240.439	241.175	0.222	0.0924164	0.958	0.398806
-80.54214	-94.21875	240.451	240.699	241.466	0.248	0.10314	1.015	0.422123
-80.54214	-92.8125	240.755	241.031	241.837	0.276	0.114639	1.082	0.44942
-80.54214	-91.40625	241.118	241.424	242.267	0.306	0.126909	1.149	0.47653
-80.54214	-90	241.528	241.869	242.746	0.341	0.141184	1.218	0.504289
-80.54214	-88.59375	241.978	242.361	243.27	0.383	0.158279	1.292	0.533933
-80.54214	-87.1875	242.454	242.877	243.821	0.423	0.174466	1.367	0.563818
-80.54214	-85.78125	242.94	243.404	244.387	0.464	0.190994	1.447	0.59562
-80.54214	-84.375	243.417	243.925	244.94	0.508	0.208695	1.523	0.625675
-80.54214	-82.96875	243.866	244.416	245.46	0.55	0.225534	1.594	0.653638
-80.54214	-81.5625	244.274	244.873	245.941	0.599	0.245216	1.667	0.68243
-80.54214	-80.15625	244.632	245.279	246.37	0.647	0.264479	1.738	0.710455
-80.54214	-78.75	244.93	245.626	246.741	0.696	0.284163	1.811	0.739395
-80.54214	-77.34375	245.16	245.904	247.042	0.744	0.303475	1.882	0.767662
-80.54214	-75.9375	245.314	246.106	247.26	0.792	0.322852	1.946	0.793269
-80.54214	-74.53125	245.384	246.224	247.396	0.84	0.342321	2.012	0.819939
-80.54214	-73.125	245.364	246.254	247.444	0.89	0.362726	2.08	0.84772
-80.54214	-71.71875	245.249	246.183	247.396	0.934	0.380837	2.147	0.875437
-80.54214	-70.3125	245.039	246.016	247.255	0.977	0.398712	2.216	0.904346
-80.54214	-68.90625	244.745	245.768	247.029	1.023	0.417986	2.284	0.933216
-80.54214	-67.5	244.389	245.462	246.751	1.073	0.439054	2.362	0.966492
-80.54214	-66.09375	244.003	245.121	246.432	1.118	0.458191	2.429	0.99548
-80.54214	-64.6875	243.627	244.791	246.115	1.164	0.47778	2.488	1.02123
-80.54214	-63.28125	243.293	244.5	245.831	1.207	0.49611	2.538	1.04319
-80.54214	-61.875	243.024	244.276	245.609	1.252	0.515175	2.585	1.06368
-80.54214	-60.46875	242.834	244.123	245.465	1.289	0.530815	2.631	1.08346
-80.54214	-59.0625	242.736	244.064	245.399	1.328	0.547096	2.663	1.09708
-80.54214	-57.65625	242.732	244.088	245.418	1.356	0.558641	2.686	1.10657
-80.54214	-56.25	242.816	244.183	245.515	1.367	0.562978	2.699	1.11154
-80.54214	-54.84375	242.982	244.353	245.69	1.371	0.564239	2.708	1.11449
-80.54214	-53.4375	243.216	244.589	245.915	1.373	0.564519	2.699	1.10971
-80.54214	-52.03125	243.498	244.859	246.175	1.361	0.558937	2.677	1.09939
-80.54214	-50.625	243.811	245.159	246.466	1.348	0.552887	2.655	1.08896
-80.54214	-49.21875	244.139	245.464	246.767	1.325	0.542724	2.628	1.07644
-80.54214	-47.8125	244.466	245.772	247.065	1.306	0.534226	2.599	1.06313
-80.54214	-46.40625	244.783	246.07	247.349	1.287	0.525772	2.566	1.04828
-80.54214	-45	245.075	246.333	247.608	1.258	0.513312	2.533	1.03356
-80.54214	-43.59375	245.335	246.555	247.838	1.22	0.497279	2.503	1.02024
-80.54214	-42.1875	245.553	246.752	248.02	1.199	0.488286	2.467	1.00467
-80.54214	-40.78125	245.723	246.891	248.153	1.168	0.475332	2.43	0.988918
-80.54214	-39.375	245.844	246.981	248.235	1.137	0.462488	2.391	0.972568
-80.54214	-37.96875	245.912	247.017	248.268	1.105	0.449348	2.356	0.958066
-80.54214	-36.5625	245.928	247.007	248.248	1.079	0.438746	2.32	0.943366
-80.54214	-35.15625	245.889	246.944	248.176	1.055	0.429055	2.287	0.930094
-80.54214	-33.75	245.797	246.828	248.053	1.031	0.419452	2.256	0.917831
-80.54214	-32.34375	245.653	246.657	247.879	1.004	0.408707	2.226	0.906156
-80.54214	-30.9375	245.457	246.438	247.659	0.981	0.399663	2.202	0.897102
-80.54214	-29.53125	245.209	246.167	247.392	0.958	0.390687	2.183	0.890261
-80.54214	-28.125	244.91	245.848	247.073	0.938	0.382998	2.163	0.883182
-80.54214	-26.71875	244.562	245.482	246.706	0.92	0.376183	2.144	0.876669
-80.54214	-25.3125	244.167	245.071	246.298	0.904	0.370238	2.131	0.872763
-80.54214	-23.90625	243.724	244.618	245.841	0.894	0.366808	2.117	0.868605
-80.54214	-22.5	243.236	244.124	245.343	0.888	0.365078	2.107	0.866237
-80.54214	-21.09375	242.705	243.588	244.803	0.883	0.363816	2.098	0.864424
-80.54214	-19.6875	242.134	243.012	244.23	0.878	0.362609	2.096	0.865636
-80.54214	-18.28125	241.528	242.397	243.619	0.869	0.359793	2.091	0.865738
-80.54214	-16.875	240.894	241.761	242.983	0.867	0.359909	2.089	0.867186
-80.54214	-15.46875	240.236	241.096	242.322	0.86	0.357981	2.086	0.868313
-80.54214	-14.0625	239.558	240.421	241.646	0.863	0.360247	2.088	0.871605
-80.54214	-12.65625	238.866	239.723	240.959	0.857	0.358779	2.093	0.876223
-80.54214	-11.25	238.166	239.023	240.263	0.857	0.359833	2.097	0.880478
-80.54214	-9.84375	237.465	238.322	239.567	0.857	0.360895	2.102	0.885183
-80.54214	-8.4375	236.768	237.623	238.875	0.855	0.361113	2.107	0.889901
-80.54214	-7.03125	236.083	236.933	238.199	0.85	0.360043	2.116	0.896295
-80.54214	-5.625	235.414	236.257	237.535	0.843	0.358093	2.121	0.900966
-80.54214	-4.21875	234.766	235.61	236.892	0.844	0.359507	2.126	0.905583
-80.54214	-2.8125	234.143	234.985	236.276	0.842	0.359609	2.133	0.910982
-80.54214	-1.40625	233.549	234.392	235.686	0.843	0.360952	2.137	0.915011
-79.14171	0	233.54	234.319	235.624	0.779	0.333562	2.084	0.892352
-79.14171	1.40625	232.88	233.658	234.977	0.778	0.334078	2.097	0.900464
-79.14171	2.8125	232.249	233.026	234.36	0.777	0.334555	2.111	0.908938
-79.14171	4.21875	231.65	232.428	233.772	0.778	0.335852	2.122	0.916037
-79.14171	5.625	231.08	231.855	233.218	0.775	0.335382	2.138	0.925221
-79.14171	7.03125	230.534	231.304	232.689	0.77	0.334007	2.155	0.934786
-79.14171	8.4375	230.006	230.773	232.181	0.767	0.33347	2.175	0.945628
-79.14171	9.84375	229.49	230.253	231.688	0.763	0.332476	2.198	0.957776
-79.14171	11.25	228.978	229.741	231.197	0.763	0.33322	2.219	0.969089
-79.14171	12.65625	228.464	229.227	230.704	0.763	0.333969	2.24	0.980461
-79.14171	14.0625	227.943	228.71	230.207	0.767	0.336488	2.264	0.993231
-79.14171	15.46875	227.414	228.187	229.7	0.773	0.339909	2.286	1.00522
-79.14171	16.875	226.877	227.657	229.183	0.78	0.343799	2.306	1.01641
-79.14171	18.28125	226.332	227.12	228.656	0.788	0.348161	2.324	1.02681
-79.14171	19.6875	225.783	226.581	228.124	0.798	0.353437	2.341	1.03684
-79.14171	21.09375	225.238	226.045	227.593	0.807	0.358288	2.355	1.04556
-79.14171	22.5	224.698	225.516	227.065	0.818	0.364044	2.367	1.05341
-79.14171	23.90625	224.164	224.993	226.542	0.829	0.369819	2.378	1.06083
-79.14171	25.3125	223.636	224.478	226.03	0.842	0.376505	2.394	1.07049
-79.14171	26.71875	223.109	223.96	225.519	0.851	0.381428	2.41	1.08019
-79.14171	28.125	222.576	223.437	225.002	0.861	0.386834	2.426	1.08996
-79.14171	29.53125	222.027	222.898	224.474	0.871	0.392295	2.447	1.10212
-79.14171	30.9375	221.457	222.339	223.93	0.882	0.398271	2.473	1.1167
-79.14171	32.34375	220.86	221.758	223.362	0.898	0.406592	2.502	1.13284
-79.14171	33.75	220.238	221.159	222.771	0.921	0.418184	2.533	1.15012
-79.14171	35.15625	219.596	220.547	222.161	0.951	0.433068	2.565	1.16805
-79.14171	36.5625	218.949	219.935	221.547	0.986	0.450333	2.598	1.18658
-79.14171	37.96875	218.315	219.331	220.945	1.016	0.465383	2.63	1.20468
-79.14171	39.375	217.718	218.761	220.375	1.043	0.47906	2.657	1.22039
-79.14171	40.78125	217.182	218.25	219.866	1.068	0.491753	2.684	1.23583
-79.14171	42.1875	216.735	217.829	219.443	1.094	0.504764	2.708	1.24945
-79.14171	43.59375	216.405	217.525	219.121	1.12	0.517548	2.716	1.25505
-79.14171	45	216.212	217.358	218.924	1.146	0.530035	2.712	1.25432
-79.14171	46.40625	216.172	217.344	218.863	1.172	0.542161	2.691	1.24484
-79.14171	47.8125	216.288	217.48	218.94	1.192	0.551117	2.652	1.22614
-79.14171	49.21875	216.547	217.745	219.147	1.198	0.553229	2.6	1.20066
-79.14171	50.625	216.926	218.114	219.469	1.188	0.547652	2.543	1.17229
-79.14171	52.03125	217.397	218.565	219.88	1.168	0.537266	2.483	1.14215
-79.14171	53.4375	217.932	219.082	220.357	1.15	0.527688	2.425	1.11273
-79.14171	54.84375	218.51	219.635	220.876	1.125	0.514851	2.366	1.08279
-79.14171	56.25	219.109	220.206	221.421	1.097	0.500664	2.312	1.05518
-79.14171	57.65625	219.709	220.781	221.971	1.072	0.487918	2.262	1.02954
-79.14171	59.0625	220.292	221.334	222.503	1.042	0.473009	2.211	1.00367
-79.14171	60.46875	220.836	221.853	223	1.017	0.460523	2.164	0.979913
-79.14171	61.875	221.322	222.313	223.445	0.991	0.447764	2.123	0.959236
-79.14171	63.28125	221.731	222.699	223.818	0.968	0.436565	2.087	0.941231
-79.14171	64.6875	222.051	222.998	224.105	0.947	0.426479	2.054	0.925013
-79.14171	66.09375	222.269	223.196	224.297	0.927	0.417062	2.028	0.912408
-79.14171	67.5	222.382	223.295	224.387	0.913	0.410555	2.005	0.901602
-79.14171	68.90625	222.389	223.286	224.379	0.897	0.403347	1.99	0.894828
-79.14171	70.3125	222.294	223.181	224.272	0.887	0.399021	1.978	0.889813
-79.14171	71.71875	222.105	222.98	224.072	0.875	0.393958	1.967	0.885617
-79.14171	73.125	221.832	222.694	223.789	0.862	0.388582	1.957	0.882199
-79.14171	74.53125	221.486	222.337	223.435	0.851	0.384223	1.949	0.879965
-79.14171	75.9375	221.077	221.921	223.022	0.844	0.381767	1.945	0.879784
-79.14171	77.34375	220.618	221.456	222.561	0.838	0.379842	1.943	0.880708
-79.14171	78.75	220.118	220.953	222.064	0.835	0.379342	1.946	0.884071
-79.14171	80.15625	219.59	220.423	221.547	0.833	0.379343	1.957	0.891206
-79.14171	81.5625	219.045	219.88	221.019	0.835	0.3812	1.974	0.901185
-79.14171	82.96875	218.503	219.345	220.504	0.842	0.385349	2.001	0.915777
-79.14171	84.375	217.987	218.84	220.02	0.853	0.391308	2.033	0.932624
-79.14171	85.78125	217.518	218.384	219.587	0.866	0.398128	2.069	0.951186
-79.14171	87.1875	217.11	217.991	219.222	0.881	0.405785	2.112	0.972779
-79.14171	88.59375	216.773	217.661	218.929	0.888	0.409645	2.156	0.994589
-79.14171	90	216.517	217.408	218.714	0.891	0.411515	2.197	1.0147
-79.14171	91.40625	216.355	217.251	218.592	0.896	0.414134	2.237	1.03395
-79.14171	92.8125	216.3	217.205	218.574	0.905	0.4184	2.274	1.05132
-79.14171	94.21875	216.358	217.271	218.662	0.913	0.421986	2.304	1.0649
-79.14171	95.625	216.524	217.448	218.853	0.924	0.426743	2.329	1.07563
-79.14171	97.03125	216.779	217.719	219.125	0.94	0.433621	2.346	1.08221
-79.14171	98.4375	217.097	218.053	219.454	0.956	0.440356	2.357	1.08569
-79.14171	99.84375	217.448	218.419	219.814	0.971	0.446544	2.366	1.08808
-79.14171	101.25	217.812	218.792	220.179	0.98	0.449929	2.367	1.08672
-79.14171	102.65625	218.17	219.157	220.534	0.987	0.4524	2.364	1.08356
-79.14171	104.0625	218.51	219.501	220.873	0.991	0.453526	2.363	1.08142
-79.14171	105.46875	218.826	219.817	221.184	0.991	0.452871	2.358	1.07757
-79.14171	106.875	219.114	220.107	221.472	0.993	0.453189	2.358	1.07615
-79.14171	108.28125	219.375	220.37	221.732	0.995	0.453561	2.357	1.07442
-79.14171	109.6875	219.618	220.611	221.975	0.993	0.452149	2.357	1.07323
-79.14171	111.09375	219.85	220.84	222.211	0.99	0.450307	2.361	1.07391
-79.14171	112.5	220.086	221.069	222.452	0.983	0.446644	2.366	1.07503
-79.14171	113.90625	220.329	221.306	222.703	0.977	0.443428	2.374	1.07748
-79.14171	115.3125	220.59	221.564	222.968	0.974	0.441543	2.378	1.07802
-79.14171	116.71875	220.873	221.84	223.253	0.967	0.437808	2.38	1.07754
-79.14171	118.125	221.182	222.142	223.566	0.96	0.434032	2.384	1.07785
-79.14171	119.53125	221.515	222.469	223.901	0.954	0.430671	2.386	1.07713
-79.14171	120.9375	221.872	222.822	224.255	0.95	0.428175	2.383	1.07404
-79.14171	122.34375	222.251	223.195	224.632	0.944	0.424745	2.381	1.07131
-79.14171	123.75	222.646	223.583	225.015	0.937	0.420847	2.369	1.06402
-79.14171	125.15625	223.054	223.987	225.409	0.933	0.418284	2.355	1.0558
-79.14171	126.5625	223.472	224.399	225.813	0.927	0.414817	2.341	1.04756
-79.14171	127.96875	223.9	224.82	226.223	0.92	0.410898	2.323	1.03752
-79.14171	129.375	224.345	225.259	226.647	0.914	0.407408	2.302	1.0261
-79.14171	130.78125	224.808	225.714	227.084	0.906	0.403011	2.276	1.01242
-79.14171	132.1875	225.298	226.194	227.551	0.896	0.397695	2.253	1.00001
-79.14171	133.59375	225.822	226.705	228.048	0.883	0.391016	2.226	0.985732
-79.14171	135	226.387	227.251	228.579	0.864	0.381647	2.192	0.968253
-79.14171	136.40625	227.001	227.849	229.156	0.848	0.373567	2.155	0.949335
-79.14171	137.8125	227.668	228.492	229.785	0.824	0.361931	2.117	0.929863
-79.14171	139.21875	228.394	229.196	230.467	0.802	0.351148	2.073	0.907642
-79.14171	140.625	229.182	229.958	231.211	0.776	0.338596	2.029	0.885323
-79.14171	142.03125	230.036	230.787	232.021	0.751	0.326471	1.985	0.862908
-79.14171	143.4375	230.959	231.683	232.898	0.724	0.313476	1.939	0.839543
-79.14171	144.84375	231.95	232.65	233.845	0.7	0.301789	1.895	0.816986
-79.14171	146.25	233.009	233.681	234.86	0.672	0.288401	1.851	0.79439
-79.14171	147.65625	234.132	234.778	235.936	0.646	0.275913	1.804	0.770506
-79.14171	149.0625	235.31	235.928	237.068	0.618	0.262632	1.758	0.7471
-79.14171	150.46875	236.533	237.123	238.242	0.59	0.249437	1.709	0.722521
-79.14171	151.875	237.788	238.349	239.449	0.561	0.235924	1.661	0.698521
-79.14171	153.28125	239.055	239.592	240.671	0.537	0.224634	1.616	0.675995
-79.14171	154.6875	240.314	240.826	241.885	0.512	0.213055	1.571	0.653728
-79.14171	156.09375	241.539	242.027	243.07	0.488	0.202038	1.531	0.633852
-79.14171	157.5	242.704	243.175	244.2	0.471	0.194064	1.496	0.616389
-79.14171	158.90625	243.779	244.231	245.244	0.452	0.185414	1.465	0.600954
-79.14171	160.3125	244.736	245.173	246.178	0.437	0.17856	1.442	0.589206
-79.14171	161.71875	245.556	245.97	246.978	0.414	0.168597	1.422	0.579094
-79.14171	163.125	246.193	246.587	247.6	0.394	0.160037	1.407	0.571503
-79.14171	164.53125	246.609	246.988	248.006	0.379	0.153685	1.397	0.566484
-79.14171	165.9375	246.829	247.196	248.226	0.367	0.148686	1.397	0.565979
-79.14171	167.34375	246.852	247.206	248.255	0.354	0.143406	1.403	0.568357
-79.14171	168.75	246.68	247.018	248.092	0.338	0.13702	1.412	0.572401
-79.14171	170.15625	246.35	246.683	247.782	0.333	0.135174	1.432	0.581287
-79.14171	171.5625	245.93	246.258	247.385	0.328	0.133371	1.455	0.591632
-79.14171	172.96875	245.44	245.763	246.917	0.323	0.1316	1.477	0.601776
-79.14171	174.375	244.961	245.267	246.451	0.306	0.124918	1.49	0.60826
-79.14171	175.78125	244.522	244.814	246.018	0.292	0.119417	1.496	0.611806
-79.14171	177.1875	244.138	244.412	245.632	0.274	0.112232	1.494	0.611949
-79.14171	178.59375	243.831	244.092	245.315	0.261	0.107041	1.484	0.608618
-79.14171	180	243.61	243.848	245.088	0.238	0.0976971	1.478	0.606707
-79.14171	-178.59375	243.487	243.702	244.948	0.215	0.0883004	1.461	0.600032
-79.14171	-177.1875	243.457	243.647	244.894	0.19	0.0780425	1.437	0.590248
-79.14171	-175.78125	243.511	243.685	244.917	0.174	0.0714547	1.406	0.577387
-79.14171	-174.375	243.637	243.786	245.01	0.149	0.0611566	1.373	0.563543
-79.14171	-172.96875	243.82	243.95	245.168	0.13	0.053318	1.348	0.552867
-79.14171	-171.5625	244.057	244.165	245.366	0.108	0.044252	1.309	0.53635
-79.14171	-170.15625	244.327	244.414	245.593	0.087	0.035608	1.266	0.518158
-79.14171	-168.75	244.619	244.68	245.855	0.061	0.0249367	1.236	0.505276
-79.14171	-167.34375	244.93	244.964	246.127	0.034	0.0138815	1.197	0.488711
-79.14171	-165.9375	245.247	245.271	246.406	0.024	0.00978605	1.159	0.472585
-79.14171	-164.53125	245.573	245.58	246.704	0.007	0.00285048	1.131	0.460556
-79.14171	-163.125	245.901	245.891	246.986	0.01	0.00406668	1.085	0.441234
-79.14171	-161.71875	246.24	246.221	247.281	0.019	0.00771605	1.041	0.422758
-79.14171	-160.3125	246.574	246.541	247.558	0.033	0.0133834	0.984	0.399069
-79.14171	-158.90625	246.914	246.869	247.845	0.045	0.018225	0.931	0.377054
-79.14171	-157.5	247.25	247.178	248.13	0.072	0.0291203	0.88	0.355915
-79.14171	-156.09375	247.605	247.515	248.434	0.09	0.0363482	0.829	0.334807
-79.14171	-154.6875	247.956	247.839	248.738	0.117	0.0471858	0.782	0.315379
-79.14171	-153.28125	248.286	248.141	249.033	0.145	0.0584004	0.747	0.300863
-79.14171	-151.875	248.585	248.417	249.295	0.168	0.0675825	0.71	0.285617
-79.14171	-150.46875	248.837	248.662	249.515	0.175	0.0703272	0.678	0.272468
-79.14171	-149.0625	249.04	248.853	249.688	0.187	0.0750883	0.648	0.260199
-79.14171	-147.65625	249.184	248.983	249.805	0.201	0.0806633	0.621	0.249213
-79.14171	-146.25	249.261	249.045	249.859	0.216	0.0866562	0.598	0.239909
-79.14171	-144.84375	249.268	249.047	249.85	0.221	0.0886596	0.582	0.233484
-79.14171	-143.4375	249.202	248.98	249.776	0.222	0.0890844	0.574	0.230335
-79.14171	-142.03125	249.069	248.837	249.636	0.232	0.0931469	0.567	0.227648
-79.14171	-140.625	248.879	248.637	249.441	0.242	0.097236	0.562	0.225813
-79.14171	-139.21875	248.638	248.393	249.198	0.245	0.0985368	0.56	0.225227
-79.14171	-137.8125	248.355	248.107	248.909	0.248	0.0998571	0.554	0.223068
-79.14171	-136.40625	248.034	247.778	248.581	0.256	0.103212	0.547	0.220534
-79.14171	-135	247.681	247.416	248.216	0.265	0.106992	0.535	0.216004
-79.14171	-133.59375	247.299	247.024	247.819	0.275	0.111201	0.52	0.210272
-79.14171	-132.1875	246.895	246.616	247.402	0.279	0.113004	0.507	0.20535
-79.14171	-130.78125	246.475	246.192	246.967	0.283	0.114819	0.492	0.199615
-79.14171	-129.375	246.044	245.765	246.528	0.279	0.113394	0.484	0.196713
-79.14171	-127.96875	245.613	245.339	246.094	0.274	0.111558	0.481	0.195837
-79.14171	-126.5625	245.19	244.922	245.671	0.268	0.109303	0.481	0.196174
-79.14171	-125.15625	244.781	244.537	245.269	0.244	0.0996809	0.488	0.199362
-79.14171	-123.75	244.394	244.165	244.899	0.229	0.0937012	0.505	0.206634
