geonameid,name,asciiname,latitude,longitude,population
2980045,Saint-Gaudens,Saint-Gaudens,43.11667,0.73333,12193
2980080,Saint-François,Saint-Francois,46.41538,3.90542,13577
2980097,Saint-Fons,Saint-Fons,45.7088,4.86057,16053
2980169,Saint-Fargeau-Ponthierry,Saint-Fargeau-Ponthierry,48.55713,2.5284,12097
2980236,Saint-Étienne-du-Rouvray,Saint-Etienne-du-Rouvray,49.37794,1.10467,28953
2980291,Saint-Étienne,Saint-Etienne,45.43333,4.4,176280
2980313,Saint-Estève,Saint-Esteve,42.71176,2.8449,10403
2980335,Sainte-Savine,Sainte-Savine,48.29637,4.04642,11172
2980340,Saintes,Saintes,45.75,-0.63333,29512
2980402,Sainte-Maxime,Sainte-Maxime,43.30907,6.63849,13582
2980488,Sainte-Luce-sur-Loire,Sainte-Luce-sur-Loire,47.25381,-1.4843,13056
2980558,Sainte-Geneviève-des-Bois,Sainte-Genevieve-des-Bois,48.64682,2.31965,33689
2980586,Sainte-Foy-lès-Lyon,Sainte-Foy-les-Lyon,45.73692,4.79688,21893
2980636,Saint-Égrève,Saint-Egreve,45.23333,5.68333,15904
2980816,Saint-Dizier,Saint-Dizier,48.63333,4.95,31918
2980827,Saint-Dié-des-Vosges,Saint-Die-des-Vosges,48.28333,6.95,24628
2980916,Saint-Denis,Saint-Denis,48.93333,2.36667,96128
2980933,Saint-Cyr-sur-Mer,Saint-Cyr-sur-Mer,43.18352,5.70914,12185
2980935,Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire,47.4,0.66667,17337
2980942,Saint-Cyr-l'École,Saint-Cyr-l'Ecole,48.79865,2.06814,16365
2981041,Saint-Cloud,Saint-Cloud,48.84598,2.20289,28839
2981077,Saint-Claude,Saint-Claude,46.38679,5.86473,12418
2981206,Saint-Chamond,Saint-Chamond,45.47365,4.52541,38014
2981280,Saint-Brieuc,Saint-Brieuc,48.51513,-2.76838,52774
2981283,Saint-Brice-sous-Forêt,Saint-Brice-sous-Foret,49.00132,2.35361,13606
2981296,Saint-Brevin-les-Pins,Saint-Brevin-les-Pins,47.25,-2.16667,10396
2981492,Saint-Avold,Saint-Avold,49.1027,6.70064,18281
2981512,Saint-Avertin,Saint-Avertin,47.36357,0.73993,16007
2981716,Saint-André-les-Vergers,Saint-Andre-les-Vergers,48.28527,4.0521,11203
2981779,Saint-André-lez-Lille,Saint-Andre-lez-Lille,50.66667,3.05,10931
2981837,Saint-Amand-Montrond,Saint-Amand-Montrond,46.71667,2.51667,11976
2981839,Saint-Amand-les-Eaux,Saint-Amand-les-Eaux,50.44718,3.43076,17808
2982076,Sablé-sur-Sarthe,Sable-sur-Sarthe,47.83765,-0.33294,14734
2982159,Rumilly,Rumilly,45.86873,5.93652,13077
2982235,Rueil-Malmaison,Rueil-Malmaison,48.8765,2.18967,76616
2982343,Royan,Royan,45.62846,-1.0281,19017
2982652,Rouen,Rouen,49.44313,1.09932,112787
2982681,Roubaix,Roubaix,50.69421,3.17456,95721
2982757,Rosny-sous-Bois,Rosny-sous-Bois,48.87017,2.4991,41627
2982875,Roquebrune-sur-Argens,Roquebrune-sur-Argens,43.43333,6.63333,12485
2982876,Roquebrune-Cap-Martin,Roquebrune-Cap-Martin,43.76408,7.48206,11834
2982938,Roncq,Roncq,50.7533,3.12131,13387
2982944,Ronchin,Ronchin,50.59883,3.09056,18331
2982967,Romorantin-Lanthenay,Romorantin-Lanthenay,47.36667,1.75,19953
2982972,Romilly-sur-Seine,Romilly-sur-Seine,48.51085,3.72634,14566
2983005,Rombas,Rombas,49.24911,6.09405,10942
2983011,Romans-sur-Isère,Romans-sur-Isere,45.04639,5.0562,35002
2983026,Romainville,Romainville,48.8854,2.43482,24772
2983074,Roissy-en-Brie,Roissy-en-Brie,48.79159,2.64747,20933
2983130,Rognac,Rognac,43.48761,5.23387,12254
2983154,Rodez,Rodez,44.35258,2.57338,28337
2983251,Roche-la-Molière,Roche-la-Moliere,45.43408,4.32276,10372
2983276,Rochefort,Rochefort,45.93333,-0.98333,29427
2983362,Roanne,Roanne,46.03333,4.06667,39840
2983369,Rixheim,Rixheim,47.7514,7.40091,13608
2983408,Rive-de-Gier,Rive-de-Gier,45.52755,4.61589,14852
2983440,Ris-Orangis,Ris-Orangis,48.6511,2.41406,25082
2983482,Riorges,Riorges,46.04179,4.04966,10763
2983489,Riom,Riom,45.9,3.11667,20142
2983536,Rillieux-la-Pape,Rillieux-la-Pape,45.81667,4.9,28076
2983629,Riedisheim,Riedisheim,47.74757,7.36665,12724
2983770,Rezé,Reze,47.18144,-1.54965,39248
2983990,Rennes,Rennes,48.11198,-1.67429,209375
2984114,Reims,Reims,49.25,4.03333,196565
2984493,Ramonville-Saint-Agne,Ramonville-Saint-Agne,43.54618,1.47491,12573
2984513,Rambouillet,Rambouillet,48.65,1.83333,26674
2984537,Raismes,Raismes,50.38333,3.48333,13719
2984699,Quimperlé,Quimperle,47.86667,-3.55,12312
2984701,Quimper,Quimper,48.0,-4.1,63849
2984775,Quetigny,Quetigny,47.31667,5.11667,10372
2985034,Puteaux,Puteaux,48.88341,2.23894,40646
2985229,Provins,Provins,48.55,3.3,12685
2985947,Porto-Vecchio,Porto-Vecchio,41.59101,9.27947,11820
2986025,Port-de-Bouc,Port-de-Bouc,43.40657,4.9809,15934
2986059,Pornichet,Pornichet,47.26682,-2.33794,10584
2986060,Pornic,Pornic,47.11205,-2.08888,12897
2986109,Pont-Saint-Esprit,Pont-Saint-Esprit,44.25494,4.64736,10002
2986110,Pont-Sainte-Maxence,Pont-Sainte-Maxence,49.30168,2.60467,13732
2986140,Pontoise,Pontoise,49.05,2.1,30290
2986160,Pontivy,Pontivy,48.06667,-2.98333,16752
2986178,Ponthierry,Ponthierry,48.53366,2.54419,12158
2986302,Pontarlier,Pontarlier,46.90347,6.35542,20313
2986306,Pont-à-Mousson,Pont-a-Mousson,48.90786,6.0589,15411
2986495,Poitiers,Poitiers,46.58333,0.33333,85960
2986501,Poissy,Poissy,48.92902,2.04952,36431
2986626,Plouzané,Plouzane,48.38333,-4.61667,13118
2986674,Plougastel-Daoulas,Plougastel-Daoulas,48.36667,-4.36667,13679
2986678,Ploufragan,Ploufragan,48.49141,-2.79458,11577
2986732,Ploemeur,Ploemeur,47.73333,-3.43333,20652
2986795,Plérin,Plerin,48.54249,-2.77984,13860
2986889,Plan-de-Cuques,Plan-de-Cuques,43.34753,5.46398,11125
2986930,Plaisir,Plaisir,48.82319,1.9541,36121
2986933,Plaisance-du-Touch,Plaisance-du-Touch,43.56566,1.29749,18501
2987259,Pierrelatte,Pierrelatte,44.37756,4.70198,12691
2987271,Pierrefitte-sur-Seine,Pierrefitte-sur-Seine,48.96691,2.36104,27914
2987805,Pessac,Pessac,44.81011,-0.64129,57944
2987825,Pertuis,Pertuis,43.69252,5.50285,19926
2987914,Perpignan,Perpignan,42.69764,2.89541,110706
2987945,Pernes-les-Fontaines,Pernes-les-Fontaines,44.00028,5.05141,10868
2987967,Périgueux,Perigueux,45.18333,0.71667,34770
2988358,Pau,Pau,43.3,-0.36667,82697
2988393,Passy,Passy,45.92028,6.68765,11613
2988447,Parthenay,Parthenay,46.65,-0.25,11599
2988507,Paris,Paris,48.85341,2.3488,2138551
2988621,Pantin,Pantin,48.89437,2.40935,52922
2988657,Panazol,Panazol,45.83465,1.32759,10055
2988670,Pamiers,Pamiers,43.11667,1.6,16997
2988758,Palaiseau,Palaiseau,48.71667,2.25,31987
2988867,Ozoir-la-Ferrière,Ozoir-la-Ferriere,48.76699,2.66871,22530
2988888,Oyonnax,Oyonnax,46.25917,5.65727,25697
2988936,Outreau,Outreau,50.70535,1.5897,15648
2988998,Oullins,Oullins,45.71774,4.80382,25592
2989093,Ostwald,Ostwald,48.54369,7.71099,11261
2989130,Osny,Osny,49.05937,2.06183,16545
2989170,Orvault,Orvault,47.27095,-1.6219,25338
2989187,Orthez,Orthez,43.48838,-0.77244,11857
2989204,Orsay,Orsay,48.69572,2.18727,17817
2989297,Orly,Orly,48.74792,2.39252,20528
2989317,Orléans,Orleans,47.90289,1.90389,124149
2989460,Orange,Orange,44.1392,4.80791,30530
2989569,Oloron-Sainte-Marie,Oloron-Sainte-Marie,43.19441,-0.61069,12611
2989572,Olonne-sur-Mer,Olonne-sur-Mer,46.53524,-1.77293,11157
2989590,Ollioules,Ollioules,43.13517,5.848,13916
2989611,Olivet,Olivet,47.86219,1.8991,22604
2989646,Oissel,Oissel,49.33309,1.09413,11495
2989680,Oignies,Oignies,50.46331,2.99376,10609
2989755,Octeville,Octeville,49.62612,-1.64349,16951
2989796,Obernai,Obernai,48.46313,7.481,12138
2989877,Noyon,Noyon,49.58333,3.0,15138
2990187,Noisy-le-Sec,Noisy-le-Sec,48.89148,2.46451,38955
2990189,Noisy-le-Grand,Noisy-le-Grand,48.84979,2.56266,62420
2990192,Noisiel,Noisiel,48.84868,2.62435,15362
2990264,Nogent-sur-Oise,Nogent-sur-Oise,49.27158,2.47074,19690
2990265,Nogent-sur-Marne,Nogent-sur-Marne,48.83333,2.48333,31236
2990272,Nogent-le-Rotrou,Nogent-le-Rotrou,48.31667,0.83333,13128
2990287,Nœux-les-Mines,Noeux-les-Mines,50.48333,2.66667,11970
2990355,Niort,Niort,46.32313,-0.45877,54660
2990363,Nîmes,Nimes,43.83333,4.35,148236
2990440,Nice,Nice,43.70313,7.26608,338620
2990474,Nevers,Nevers,46.98956,3.159,43988
2990611,Neuilly-sur-Seine,Neuilly-sur-Seine,48.8846,2.26965,61300
2990612,Neuilly-sur-Marne,Neuilly-sur-Marne,48.85373,2.54903,34465
2990616,Neuilly-Plaisance,Neuilly-Plaisance,48.86342,2.506,18725
2990793,Nemours,Nemours,48.27511,2.69078,13933
2990919,Narbonne,Narbonne,43.18333,3.0,50776
2990969,Nantes,Nantes,47.21725,-1.55336,277269
2990970,Nanterre,Nanterre,48.89198,2.20675,86719
2990999,Nancy,Nancy,48.68439,6.18496,105334
2991153,Muret,Muret,43.46667,1.35,24313
2991214,Mulhouse,Mulhouse,47.75,7.33333,111430
2991302,Mouvaux,Mouvaux,50.69944,3.13429,13285
2991481,Moulins,Moulins,46.56667,3.33333,23095
2991551,Mougins,Mougins,43.59873,7.00434,18973
2991719,Morsang-sur-Orge,Morsang-sur-Orge,48.6618,2.35338,19917
2991772,Morlaix,Morlaix,48.58333,-3.83333,17516
2991891,Morangis,Morangis,48.70383,2.33908,11369
2992003,Mont-Saint-Aignan,Mont-Saint-Aignan,49.46307,1.09364,23078
2992017,Montrouge,Montrouge,48.8162,2.31394,38708
2992090,Montreuil,Montreuil,48.86415,2.44322,90652
2992166,Montpellier,Montpellier,43.61092,3.87723,248252
2992229,Montmorency,Montmorency,48.98826,2.3434,21156
2992287,Montmagny,Montmagny,48.97338,2.34688,14708
2992292,Montluçon,Montlucon,46.33333,2.6,44960
2992293,Montlouis-sur-Loire,Montlouis-sur-Loire,47.38845,0.83208,10137
2992367,Montivilliers,Montivilliers,49.54518,0.18769,16706
2992402,Montigny-lès-Metz,Montigny-les-Metz,49.09435,6.15167,26369
2992404,Montigny-lès-Cormeilles,Montigny-les-Cormeilles,48.98202,2.20035,17910
2992415,Montigny-le-Bretonneux,Montigny-le-Bretonneux,48.76636,2.03405,39063
2992420,Montigny-en-Gohelle,Montigny-en-Gohelle,50.4254,2.93902,10713
2992536,Montgeron,Montgeron,48.70543,2.45039,22843
2992616,Montfermeil,Montfermeil,48.8982,2.57913,23829
2992618,Montfavet,Montfavet,43.93335,4.87342,14000
2992638,Monteux,Monteux,44.0348,4.99719,10828
2992650,Montesson,Montesson,48.90924,2.13754,15256
2992671,Montereau-Fault-Yonne,Montereau-Fault-Yonne,48.38333,2.95,16993
2992703,Montélimar,Montelimar,44.55838,4.75094,35637
2992741,Monte-Carlo,Monte-Carlo,43.73976,7.42732,16012
2992771,Mont-de-Marsan,Mont-de-Marsan,43.89022,-0.49713,36205
2992863,Montceau-les-Mines,Montceau-les-Mines,46.66667,4.36667,20221
2992890,Montbrison,Montbrison,45.6,4.05,16164
2992938,Montbéliard,Montbeliard,47.51667,6.8,28865
2993002,Montauban,Montauban,44.01667,1.35,52434
2993004,Montataire,Montataire,49.259,2.43777,12031
2993024,Montargis,Montargis,48.0,2.75,17457
2993207,Mons-en-Barœul,Mons-en-Baroeul,50.63333,3.11667,23006
2993358,Mondeville,Mondeville,49.17497,-0.32238,11582
2993458,Monaco,Monaco,43.73333,7.41667,32965
2993572,Moissy-Cramayel,Moissy-Cramayel,48.62605,2.60125,16259
2993586,Moissac,Moissac,44.10236,1.0945,13703
2993679,Mitry-Mory,Mitry-Mory,48.98333,2.61667,18562
2993760,Miramas,Miramas,43.58666,5.00464,24173
2993780,Mions,Mions,45.66432,4.94994,11424
2993875,Millau,Millau,44.1,3.08333,23307
2994048,Meyzieu,Meyzieu,45.76667,5.0,28929
2994087,Meylan,Meylan,45.21988,5.79007,20267
2994144,Meudon,Meudon,48.81381,2.235,44652
2994160,Metz,Metz,49.11911,6.17269,123914
2994306,Méru,Meru,49.23333,2.13333,13528
2994393,Mérignac,Merignac,44.83248,-0.63381,69791
2994401,Méricourt,Mericourt,50.40116,2.86246,11580
2994497,Menton,Menton,43.77649,7.50435,29649
2994534,Mennecy,Mennecy,48.56903,2.44384,14646
2994617,Mende,Mende,44.51667,3.5,14837
2994651,Melun,Melun,48.53333,2.66667,38953
2994798,Meaux,Meaux,48.96014,2.87885,53811
2994902,Mazamet,Mazamet,43.49001,2.37304,11479
2994935,Mayenne,Mayenne,48.3,-0.61667,15583
2995041,Maurepas,Maurepas,48.76486,1.92923,19009
2995121,Mauguio,Mauguio,43.6181,4.00739,18320
2995150,Maubeuge,Maubeuge,50.27875,3.97267,33684
2995206,Massy,Massy,48.72692,2.28301,38768
2995387,Martigues,Martigues,43.40735,5.05526,45749
2995469,Marseille,Marseille,43.29695,5.38107,794811
2995536,Marquette-lez-Lille,Marquette-lez-Lille,50.67628,3.06613,10832
2995563,Maromme,Maromme,49.47925,1.02375,12412
2995642,Marmande,Marmande,44.5,0.16667,19069
2995649,Marly,Marly,49.06667,6.15,10997
2995652,Marly-le-Roi,Marly-le-Roi,48.86667,2.08333,17404
2995656,Marly,Marly,50.34556,3.54959,11681
2995750,Marignane,Marignane,43.41604,5.21453,35873
2995908,Marcq-en-Barœul,Marcq-en-Baroeul,50.66667,3.08333,38629
2996146,Mantes-la-Ville,Mantes-la-Ville,48.97374,1.70253,19947
2996148,Mantes-la-Jolie,Mantes-la-Jolie,48.98333,1.71667,44263
2996180,Manosque,Manosque,43.82883,5.78688,21351
2996255,Mandelieu-la-Napoule,Mandelieu-la-Napoule,43.55,6.93333,19292
2996514,Malakoff,Malakoff,48.81999,2.29998,29420
2996564,Maisons-Laffitte,Maisons-Laffitte,48.95264,2.14521,22772
2996568,Maisons-Alfort,Maisons-Alfort,48.81171,2.43945,53964
2996645,Mainvilliers,Mainvilliers,48.45004,1.45607,10505
2996882,Mâcon,Macon,46.3,4.83333,35484
2996927,Lys-lez-Lannoy,Lys-lez-Lannoy,50.66667,3.21667,13803
2996944,Lyon,Lyon,45.74846,4.84671,472317
2997104,L'Union,L'Union,43.66042,1.48264,12139
2997110,Lunéville,Luneville,48.6,6.5,21582
2997116,Lunel,Lunel,43.67778,4.13611,26588
2997210,Luçon,Lucon,46.45773,-1.16512,10140
2997246,Lucé,Luce,48.4369,1.46359,17780
2997336,Louviers,Louviers,49.21667,1.16667,19220
2997395,Lourdes,Lourdes,43.1,-0.05,15786
2997465,Loudéac,Loudeac,48.17826,-2.75433,10552
2997556,Lormont,Lormont,44.87495,-0.51782,22636
2997577,Lorient,Lorient,47.75,-3.36667,58112
2997620,Loos,Loos,50.60982,3.01874,22107
2997626,Lons-le-Saunier,Lons-le-Saunier,46.66667,5.55,20678
2997628,Lons,Lons,43.31667,-0.4,13872
2997638,Longwy,Longwy,49.51936,5.76882,14695
2997670,Longuenesse,Longuenesse,50.73395,2.2352,13838
2997712,Longjumeau,Longjumeau,48.69503,2.30736,20771
2997803,Lomme,Lomme,50.64358,2.98715,29892
2997904,Lognes,Lognes,48.83541,2.62998,15519
2998056,Livry-Gargan,Livry-Gargan,48.9193,2.54305,39518
2998127,L'Isle-sur-la-Sorgue,L'Isle-sur-la-Sorgue,43.91915,5.05092,16968
2998136,L'Isle-d'Abeau,L'Isle-d'Abeau,45.61813,5.23546,12033
2998140,L'Isle-Adam,L'Isle-Adam,49.10744,2.22818,11160
2998150,Lisieux,Lisieux,49.1466,0.22925,24473
2998224,Lingolsheim,Lingolsheim,48.55752,7.68253,17284
2998264,Limoux,Limoux,43.05487,2.22173,10844
2998286,Limoges,Limoges,45.83153,1.2578,141176
2998305,Limeil-Brévannes,Limeil-Brevannes,48.7448,2.48705,19104
2998311,Limay,Limay,48.99553,1.74081,18559
2998320,Lillers,Lillers,50.56345,2.48042,10104
2998324,Lille,Lille,50.63297,3.05858,228328
2998431,Liévin,Lievin,50.4198,2.78068,34370
2998517,Libourne,Libourne,44.91667,-0.23333,24240
2998632,L'Haÿ-les-Roses,L'Hay-les-Roses,48.78333,2.33333,29703
2998854,Le Vésinet,Le Vesinet,48.89281,2.13308,16740
2998975,Levallois-Perret,Levallois-Perret,48.89389,2.28864,62178
2999683,Les Sables-d'Olonne,Les Sables-d'Olonne,46.5,-1.78333,16105
2999908,Les Ponts-de-Cé,Les Ponts-de-Ce,47.42315,-0.52477,12915
3000047,Les Pennes-Mirabeau,Les Pennes-Mirabeau,43.41028,5.31306,19871
3000060,Les Pavillons-sous-Bois,Les Pavillons-sous-Bois,48.90683,2.50648,19730
3000192,Les Mureaux,Les Mureaux,48.99173,1.90972,32134
3000491,Les Lilas,Les Lilas,48.87992,2.42057,21124
3000648,Les Herbiers,Les Herbiers,46.86667,-1.01667,15664
3001402,Les Clayes-sous-Bois,Les Clayes-sous-Bois,48.82206,1.98677,17776
3002373,Le Relecq-Kerhuon,Le Relecq-Kerhuon,48.40691,-4.39359,11911
3002401,Le Raincy,Le Raincy,48.9,2.51667,13246
3002465,Le Puy-en-Velay,Le Puy-en-Velay,45.04366,3.88523,22718
3002499,Le Pré-Saint-Gervais,Le Pre-Saint-Gervais,48.88549,2.40422,17786
3002510,Le Pradet,Le Pradet,43.10661,6.01718,12343
3002551,Le Portel,Le Portel,50.70559,1.57574,11100
3002570,Le Pontet,Le Pontet,43.96119,4.86008,16182
3002585,Le Pont-de-Claix,Le Pont-de-Claix,45.12443,5.7064,11963
3002647,Le Plessis-Trévise,Le Plessis-Trevise,48.81074,2.57363,18618
3002650,Le Plessis-Robinson,Le Plessis-Robinson,48.78889,2.27078,22510
3002880,Le Petit-Quevilly,Le Petit-Quevilly,49.41338,1.06155,22691
3002965,Le Perreux-sur-Marne,Le Perreux-sur-Marne,48.85,2.5,32015
3002984,Le Pecq,Le Pecq,48.89317,2.10371,16534
3003093,Lens,Lens,50.43302,2.82791,38265
3003481,Le Mée-sur-Seine,Le Mee-sur-Seine,48.53157,2.62829,22058
3003603,Le Mans,Le Mans,48.0,0.2,144515
3003737,Le Kremlin-Bicêtre,Le Kremlin-Bicetre,48.81471,2.36073,27867
3003796,Le Havre,Le Havre,49.4938,0.10767,185972
3003952,Le Grand-Quevilly,Le Grand-Quevilly,49.40076,1.04582,26522
3004427,Le Creusot,Le Creusot,46.80714,4.41632,25590
3004630,Le Chesnay,Le Chesnay,48.8222,2.12213,29154
3004775,Le Chambon-Feugerolles,Le Chambon-Feugerolles,45.39689,4.32592,13371
3004871,Le Cannet,Le Cannet,43.57662,7.01912,43353
3005066,Le Bouscat,Le Bouscat,44.866,-0.59411,24232
3005082,Le Bourget,Le Bourget,48.93405,2.43584,12690
3005269,Le Blanc-Mesnil,Le Blanc-Mesnil,48.93872,2.46138,48077
3005417,Laxou,Laxou,48.68315,6.148,16323
3005735,Lavaur,Lavaur,43.69847,1.81858,10148
3005825,La Valette-du-Var,La Valette-du-Var,43.13741,5.98314,23134
3005866,Laval,Laval,48.06667,-0.76667,50489
3006121,Lattes,Lattes,43.56752,3.9046,17390
3006152,La Trinité,La Trinite,43.74149,7.31353,10128
3006283,La Teste-de-Buch,La Teste-de-Buch,44.62875,-1.14059,27253
3006414,La Seyne-sur-Mer,La Seyne-sur-Mer,43.09818,5.88472,62330
3006767,La Roche-sur-Yon,La Roche-sur-Yon,46.66667,-1.43333,59410
3006770,La Roche-sur-Foron,La Roche-sur-Foron,46.0666,6.31224,10026
3006787,La Rochelle,La Rochelle,46.16667,-1.15,76810
3007102,La Queue-en-Brie,La Queue-en-Brie,48.7852,2.58112,11826
3007477,Laon,Laon,49.56667,3.61667,28688
3007609,Lannion,Lannion,48.73333,-3.46667,21473
3007794,Lanester,Lanester,47.76132,-3.33965,24352
3007874,Landerneau,Landerneau,48.45252,-4.25252,16052
3007998,La Motte-Servolex,La Motte-Servolex,45.59416,5.87575,13499
3008218,Lambersart,Lambersart,50.65,3.03333,28613
3008225,Lamballe,Lamballe,48.46762,-2.51436,12344
3008379,La Madeleine,La Madeleine,50.64603,3.07585,23572
3009071,Lagny-sur-Marne,Lagny-sur-Marne,48.86667,2.71667,20649
3009169,La Garenne-Colombes,La Garenne-Colombes,48.90472,2.2469,26385
3009223,La Garde,La Garde,43.12277,6.00745,28257
3009443,La Flèche,La Fleche,47.69815,-0.07553,18536
3009494,La Ferté-Bernard,La Ferte-Bernard,48.18633,0.65357,10201
3009791,La Crau,La Crau,43.14981,6.07425,17905
3009824,La Courneuve,La Courneuve,48.92805,2.39627,37287
3009937,La Condamine,La Condamine,43.7344,7.42024,12167
3010025,La Ciotat,La Ciotat,43.17476,5.60449,33113
3010237,La Chapelle-sur-Erdre,La Chapelle-sur-Erdre,47.29584,-1.55309,18481
3010271,La Chapelle-Saint-Luc,La Chapelle-Saint-Luc,48.31734,4.03988,14623
3010529,La Celle-Saint-Cloud,La Celle-Saint-Cloud,48.85029,2.14523,21539
3011456,Kingersheim,Kingersheim,47.79259,7.33491,12690
3011988,Juvisy-sur-Orge,Juvisy-sur-Orge,48.68333,2.38333,12376
3012162,Jouy-le-Moutier,Jouy-le-Moutier,49.01068,2.04028,19087
3012219,Joué-lés-Tours,Joue-les-Tours,47.35223,0.66906,37466
3012313,Joinville-le-Pont,Joinville-le-Pont,48.82538,2.47458,18154
3012319,Joigny,Joigny,47.98288,3.40096,11527
3012346,Jeumont,Jeumont,50.29658,4.10108,10964
3012449,Jarville-la-Malgrange,Jarville-la-Malgrange,48.66907,6.20636,10248
3012621,Ivry-sur-Seine,Ivry-sur-Seine,48.81568,2.38487,57897
3012647,Istres,Istres,43.51667,4.98333,44373
3012649,Issy-les-Moulineaux,Issy-les-Moulineaux,48.82104,2.27718,61447
3012655,Issoudun,Issoudun,46.95,2.0,14385
3012664,Issoire,Issoire,45.55,3.25,15984
3012725,Isbergues,Isbergues,50.62328,2.45902,10067
3012829,Illzach,Illzach,47.78088,7.34662,15457
3012834,Illkirch-Graffenstaden,Illkirch-Graffenstaden,48.52894,7.71523,27261
3012937,Hyères,Hyeres,43.11954,6.13897,50487
3013097,Houilles,Houilles,48.92161,2.19263,31121
3013226,Hœnheim,Hoenheim,48.62224,7.75549,10921
3013258,Hirson,Hirson,49.92262,4.08259,11133
3013403,Hérouville-Saint-Clair,Herouville-Saint-Clair,49.21088,-0.30653,24258
3013456,Héricourt,Hericourt,47.57305,6.76139,10985
3013477,Herblay,Herblay,48.98994,2.1699,25153
3013521,Hennebont,Hennebont,47.80512,-3.27337,14288
3013525,Hénin-Beaumont,Henin-Beaumont,50.41359,2.96485,25371
3013534,Hendaye,Hendaye,43.37172,-1.77382,14415
3013549,Hem,Hem,50.65256,3.18681,19699
3013619,Hazebrouck,Hazebrouck,50.72374,2.53729,23307
3013627,Hayange,Hayange,49.33428,6.05268,15501
3013681,Hautmont,Hautmont,50.25077,3.92143,15540
3013701,Yutz,Yutz,49.35571,6.1926,15659
3013862,Haubourdin,Haubourdin,50.60826,2.99143,15694
3013908,Harnes,Harnes,50.44643,2.90481,13569
3014034,Halluin,Halluin,50.78628,3.12611,20171
3014078,Haguenau,Haguenau,48.81557,7.79051,38721
3014143,Guyancourt,Guyancourt,48.77334,2.07393,31989
3014175,Gujan-Mestras,Gujan-Mestras,44.63333,-1.06667,19184
3014213,Guipavas,Guipavas,48.43522,-4.39722,13755
3014277,Guilherand-Granges,Guilherand-Granges,44.93278,4.87372,11365
3014383,Guéret,Gueret,46.16667,1.86667,15853
3014392,Guérande,Guerande,47.32911,-2.42829,16523
3014433,Guebwiller,Guebwiller,47.91667,7.2,12548
3014646,Grigny,Grigny,48.65412,2.39343,24940
3014728,Grenoble,Grenoble,45.16667,5.71667,158552
3014816,Gravelines,Gravelines,50.98651,2.12807,13137
3014828,Graulhet,Graulhet,43.76688,1.98938,13057
3014856,Grasse,Grasse,43.66667,6.91667,47581
3014867,Granville,Granville,48.83792,-1.59714,14289
3015160,Grande-Synthe,Grande-Synthe,51.0154,2.29975,23213
3015419,Gradignan,Gradignan,44.77262,-0.61393,24385
3015490,Goussainville,Goussainville,49.01367,2.46595,30047
3015689,Gonesse,Gonesse,48.98693,2.44892,26758
3015902,Givors,Givors,45.58415,4.77256,18198
3015926,Gisors,Gisors,49.28178,1.7801,12363
3016078,Gif-sur-Yvette,Gif-sur-Yvette,48.68333,2.13333,23541
3016097,Gien,Gien,47.69332,2.63094,15966
3016274,Gérardmer,Gerardmer,48.07346,6.87787,10084
3016292,Gentilly,Gentilly,48.81294,2.3417,15939
3016321,Gennevilliers,Gennevilliers,48.93333,2.3,42294
3016387,Genas,Genas,45.73215,4.99943,12878
3016621,Garges-lès-Gonesse,Garges-les-Gonesse,48.96791,2.39781,39847
3016667,Gardanne,Gardanne,43.45491,5.46913,21140
3016675,Garches,Garches,48.84226,2.18232,18930
3016702,Gap,Gap,44.56667,6.08333,42715
3016817,Gaillard,Gaillard,46.1853,6.20693,11660
3016824,Gaillac,Gaillac,43.9016,1.89686,12600
3016830,Gagny,Gagny,48.88333,2.53333,38134
3016956,Frontignan,Frontignan,43.44848,3.754,22251
3017059,Freyming-Merlebach,Freyming-Merlebach,49.15,6.78333,14507
3017178,Fresnes,Fresnes,48.75568,2.32241,24803
3017253,Fréjus,Frejus,43.43286,6.73524,53098
